year,month,bofaml_ea_hyld_oas_a,bofaml_us_hyld_oas_a,broad_eur,broadexea_usd_a,bund10y_a,bund1y_a,ea_gdpdef,ea_krippner,ea_rgdp,ea_wuxia,eurusd_a,fedfunds,sp500_a,stoxx50_a,sveny01_a,sveny10_a,us_gdpdef,us_krippner,us_rgdp,us_wuxia
1990,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-18.409925,8.2299995,582.83044,698.89496,7.927985952,8.164665122,413.53964,NaN,910.77655,7.949798333
1990,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-19.746332,8.2399998,580.07727,697.75397,8.091127777,8.414400607,413.90887,NaN,911.7887,7.797503471
1990,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-18.00312,8.2799997,582.4386,699.61755,8.285514702,8.507419758,414.32019,NaN,911.99799,7.950956348
1990,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-19.19552,8.2600002,582.43176,701.73389,8.335718413,8.686672082,414.70752,NaN,911.8808,8.136328768
1990,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-20.87648,8.1800003,585.88385,701.24615,8.269845742,8.678405783,415.01794,NaN,912.11023,7.772789909
1990,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-20.118969,8.29,588.71014,700.96448,8.026372159,8.433339323,415.37851,NaN,911.62988,7.668509364
1990,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-23.231756,8.1499996,588.61273,702.10999,7.895724507,8.448348985,415.52991,NaN,912.36194,7.530426219
1990,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-27.464239,8.1300001,580.06903,689.88232,7.762731881,8.753469253,415.91077,NaN,911.62335,7.554749018
1990,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-27.249451,8.1999998,575.47339,681.59125,7.785747914,8.940662283,416.22632,NaN,911.84387,7.510451732
1990,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-30.17239,8.1099997,572.70703,679.38043,7.603112331,8.749444144,416.48279,NaN,911.03723,7.338989995
1990,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-32.274513,7.8099999,575.35309,677.34949,7.335284915,8.416380952,416.59338,NaN,911.35315,7.190736581
1990,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-31.269693,7.3099999,579.52948,678.90741,7.10135333,8.133406886,416.82199,NaN,910.5257,6.757633871
1991,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-30.555405,6.9099998,578.48657,674.51715,6.77679788,8.210087149,417.36865,NaN,910.43799,6.389955334
1991,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-32.494293,6.25,589.3114,682.94128,6.421528987,7.994452017,417.63516,NaN,910.71826,6.103595166
1991,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-24.669043,6.1199999,591.99957,688.10925,6.53084476,8.226735598,417.81149,NaN,910.13672,5.759428578
1991,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-19.08713,5.9099998,593.92596,690.86481,6.353948008,8.181683161,418.01627,NaN,911.54413,5.560572749
1991,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-18.161011,5.7800002,593.47534,692.61011,6.198022773,8.26104866,418.38437,NaN,910.73712,5.542755888
1991,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-14.08333,5.9000001,593.56024,694.18103,6.421051722,8.440390319,418.6124,NaN,911.20996,5.529204234
1991,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-13.860826,5.8200002,593.99481,690.71924,6.324688157,8.391565811,418.84906,NaN,911.43494,5.454525394
1991,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-16.232199,5.6599998,596.45575,690.91614,5.869155803,8.114721904,419.10153,NaN,911.39117,5.208548947
1991,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-18.872812,5.4499998,595.99518,691.91705,5.661526508,7.881275584,419.39346,NaN,912.23151,5.0170615
1991,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-19.173542,5.21,595.80676,690.62244,5.407573173,7.759360586,419.55621,NaN,911.84796,4.796980944
1991,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-22.938074,4.8099999,595.42847,690.79633,5.035816233,7.752613873,419.71008,NaN,912.08179,4.407385474
1991,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-26.249556,4.4299998,596.18488,688.43927,4.516479328,7.502236892,419.85678,NaN,912.07086,3.748037482
1992,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-25.791233,4.0300002,603.08624,694.11151,4.323627022,7.475896183,419.90283,NaN,912.50079,3.596534932
1992,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-23.32291,4.0599999,602.23712,696.63159,4.451847706,7.697002877,420.06705,NaN,913.26801,3.533620335
1992,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-20.735237,3.98,600.97064,697.62579,4.833624946,7.76165121,420.26852,NaN,913.91949,3.529291962
1992,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-21.702448,3.73,601.06909,697.68317,4.468063913,7.762247187,420.53287,NaN,914.05072,3.266772467
1992,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-23.743855,3.8199999,602.77509,699.63953,4.315749066,7.687730421,420.67789,NaN,913.73193,3.287771978
1992,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-26.473104,3.76,601.18982,698.16382,4.280720413,7.596401017,420.82175,NaN,915.18683,3.419798604
1992,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-31.521631,3.25,602.80334,692.98578,3.714122289,7.33453679,421.02914,NaN,915.32892,3.1008882
1992,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-33.765533,3.3,603.5285,686.96179,3.581680985,7.106416763,421.14792,NaN,915.18182,3.081457066
1992,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-32.631821,3.22,603.64758,689.13971,3.311577253,7.012743788,421.32025,NaN,915.48468,2.849500752
1992,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-28.11717,3.0999999,602.21863,686.89203,3.460908209,7.132217434,421.64798,NaN,916.00079,2.948399432
1992,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-21.414993,3.0899999,604.76862,690.5351,3.837941558,7.263862807,421.86035,NaN,916.32391,2.983053172
1992,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-21.419283,2.9200001,607.67859,691.6601,3.89825443,7.145942995,422.04276,NaN,916.74036,2.757577133
1993,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-19.232691,3.02,607.58441,694.2984,3.653276592,7.011275936,422.25375,NaN,916.33936,2.815827053
1993,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-16.743511,3.03,609.08795,700.06549,3.489322835,6.682424618,422.40036,NaN,916.74072,2.870448203
1993,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-16.4403,3.0699999,610.9566,703.54633,3.420916874,6.447566423,422.57541,NaN,916.45154,2.925477767
1993,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-19.966694,2.96,609.35583,702.77673,3.31781484,6.430863898,422.78329,NaN,916.75995,2.912260328
1993,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-19.650278,3,609.91095,701.27765,3.411232783,6.431537932,423.05005,NaN,917.23468,3.101410992
1993,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-16.944504,3.04,610.48987,703.51074,3.625050038,6.249288251,423.17532,NaN,917.2735,3.136629327
1993,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-12.963938,3.0599999,610.30396,707.74719,3.56608658,6.065484075,423.41046,NaN,916.96259,3.081037589
1993,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-12.505985,3.03,611.8313,715.19763,3.511126438,5.973754766,423.62051,NaN,917.48169,3.086179623
1993,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-16.464867,3.0899999,612.97534,715.42236,3.416898039,5.654529488,423.75525,NaN,918.31024,3.037644636
1993,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-15.167129,2.99,613.96454,719.50696,3.444231261,5.60535553,423.98981,NaN,918.01959,3.111371451
1993,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-12.118095,3.02,613.74152,719.32794,3.629997818,5.979123514,424.16742,NaN,919.29803,3.134685185
1993,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-12.118628,2.96,614.41827,723.95355,3.659045161,6.003766098,424.26315,NaN,919.57733,3.127446109
1994,1,NaN,NaN,424.4343779,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-10.808445,3.05,615.90405,726.06171,3.585670689,5.97061535,424.38818,NaN,919.63727,3.045331511
1994,2,NaN,NaN,425.3340627,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-11.115029,3.25,615.56207,726.11322,3.912882273,6.200584058,424.61453,NaN,920.07294,3.428679231
1994,3,NaN,NaN,427.9301532,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-13.266911,3.3399999,613.93518,723.48645,4.399265151,6.700349482,424.84491,NaN,920.17352,3.687515933
1994,4,NaN,NaN,429.4151248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-13.031895,3.5599999,610.33783,725.05359,4.840302147,7.151301355,424.95303,NaN,920.59888,4.065858095
1994,5,NaN,NaN,431.5886832,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-15.219217,4.0100002,611.18164,725.37823,5.286724709,7.298054877,425.07666,NaN,921.91803,4.431783116
1994,6,NaN,NaN,433.0601753,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-16.8312,4.25,611.98242,718.88104,5.235129312,7.213673961,425.2634,NaN,921.44379,4.683781226
1994,7,NaN,NaN,435.1180755,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-20.034403,4.2600002,611.17682,719.12134,5.449850933,7.411402841,425.4931,NaN,921.62604,4.701363877
1994,8,NaN,NaN,435.4783898,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-20.140053,4.4699998,614.03308,722.55963,5.520393826,7.329268638,425.68848,NaN,922.2337,4.742931629
1994,9,NaN,NaN,436.0164388,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-21.133606,4.73,614.65717,720.15997,5.700228635,7.556868228,425.83023,NaN,921.76056,5.076840641
1994,10,NaN,NaN,437.626004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-23.172464,4.7600002,613.94019,717.07062,6.050913784,7.792343884,426.02841,NaN,922.72717,5.272494696
1994,11,NaN,NaN,436.8941395,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-21.799034,5.29,613.22552,718.61066,6.469107174,7.944721146,426.23837,NaN,922.74921,5.966025823
1994,12,NaN,NaN,436.1313593,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-19.542578,5.4499998,612.11426,718.46533,7.143704762,7.764814286,426.36777,NaN,923.52948,7.116965918
1995,1,NaN,NaN,438.1901627,NaN,NaN,NaN,433.70706,5.34,1440.6361,NaN,-21.571846,5.5300002,614.1955,717.53674,7.01295,7.76524,426.58191,6.51,923.74414,6.318976123
1995,2,NaN,NaN,439.5436322,NaN,NaN,NaN,433.86301,5.34,1444.9677,NaN,-22.999075,5.9200001,617.7757,719.20251,6.624866667,7.4659,426.75708,6.22,922.82721,5.990823707
1995,3,NaN,NaN,442.208834,NaN,NaN,NaN,434.00882,4.93,1441.463,NaN,-27.533199,5.98,620.07001,716.6507,6.392188715,7.255201143,426.9137,5.95,923.32312,5.999391873
1995,4,NaN,NaN,442.7119496,NaN,NaN,NaN,434.1658,4.48,1442.103,NaN,-29.370966,6.0500002,623.03857,718.84473,6.22160557,7.1188459,427.09573,5.89,923.22168,5.927355612
1995,5,NaN,NaN,441.8599615,NaN,NaN,NaN,434.44458,4.13,1442.473,NaN,-27.868708,6.0100002,626.10669,722.90906,5.948703848,6.682366348,427.23444,5.76,923.3634,5.79438635
1995,6,NaN,NaN,442.3048609,NaN,NaN,NaN,434.91916,4.36,1444.4899,NaN,-28.623495,6,629.02863,723.23608,5.628949069,6.267509519,427.36356,5.45,924.03503,5.67747201
1995,7,NaN,NaN,443.5448911,NaN,NaN,NaN,435.51154,4.2,1442.1719,NaN,-29.624453,5.8499999,632.22729,725.86896,5.634883546,6.377369631,427.53592,5.49,923.84393,5.539711656
1995,8,NaN,NaN,442.5804257,NaN,NaN,NaN,435.98633,3.96,1443.7504,NaN,-26.54958,5.7399998,632.6319,727.82916,5.741557919,6.580788169,427.75592,5.6,924.1983,5.492497886
1995,9,NaN,NaN,442.4966385,NaN,NaN,NaN,436.28152,3.69,1443.8661,NaN,-25.361382,5.8000002,635.95703,727.64203,5.624281633,6.306966291,427.87393,5.42,924.9834,5.541904511
1995,10,NaN,NaN,444.3004135,NaN,NaN,NaN,436.40274,3.56,1442.6337,NaN,-27.924858,5.7600002,636.80078,724.69312,5.582151815,6.110824649,428.10324,5.43,924.86694,5.49329901
1995,11,NaN,NaN,444.9685283,NaN,NaN,NaN,436.56686,3.26,1443.7565,NaN,-28.049355,5.8000002,638.95972,726.74152,5.418760932,6.002353975,428.16312,5.33,924.81183,5.421266203
1995,12,NaN,NaN,444.4062026,NaN,NaN,NaN,436.72308,3.15,1444.4498,NaN,-26.566038,5.5999999,642.08789,730.32318,5.288247415,5.801768292,428.34131,5.18,925.31519,5.332461345
1996,1,NaN,NaN,444.453184,NaN,NaN,NaN,436.98145,2.84,1443.25,NaN,-25.597553,5.5599999,642.05383,735.12628,5.064963046,5.763045161,428.53391,4.99,925.57874,5.025643757
1996,2,NaN,NaN,444.6643278,NaN,NaN,NaN,437.18851,3,1443.5133,NaN,-25.353168,5.2199998,647.60687,736.99347,4.920269472,5.942092805,428.6611,4.78,925.55737,5.047413682
1996,3,NaN,NaN,444.41795,NaN,NaN,NaN,437.42245,2.87,1444.4266,NaN,-24.7901,5.3099999,647.24078,737.39667,5.370957358,6.405530197,428.85458,5.17,925.87561,5.151580361
1996,4,NaN,NaN,443.7816056,NaN,NaN,NaN,437.64017,2.74,1443.9364,NaN,-23.4172,5.2199998,647.31586,740.57092,5.565533559,6.649574341,429.02313,5.37,927.34253,5.187791645
1996,5,NaN,NaN,443.1054866,NaN,NaN,NaN,437.83679,2.84,1444.5507,NaN,-22.047117,5.2399998,649.50323,742.19073,5.652608653,6.817793365,429.12781,5.44,926.97229,5.151295131
1996,6,NaN,NaN,443.7579594,NaN,NaN,NaN,438.00357,3.08,1444.6064,NaN,-22.54711,5.27,650.50153,741.88922,5.824010807,6.948157326,429.13956,5.62,927.61011,5.264909489
1996,7,NaN,NaN,445.0035689,NaN,NaN,NaN,438.15915,3.02,1444.3209,NaN,-23.945879,5.4000001,646.94214,738.60474,5.860400135,6.869357464,429.30246,5.62,928.00098,5.385405617
1996,8,NaN,NaN,445.8408805,NaN,NaN,NaN,438.23212,2.84,1444.9299,NaN,-24.939005,5.2199998,649.62714,739.02887,5.640572312,6.641782202,429.38596,5.44,928.0932,5.279061333
1996,9,NaN,NaN,445.3067408,NaN,NaN,NaN,438.21671,2.64,1445.9252,NaN,-23.825691,5.3000002,651.27228,740.50079,5.830352926,6.87127253,429.58102,5.62,928.37109,5.293657602
1996,10,NaN,NaN,444.8633328,NaN,NaN,NaN,438.09354,2.67,1445.0247,NaN,-22.983303,5.2399998,655.31287,744.6579,5.580704787,6.577596321,429.78326,5.35,929.49396,5.21158787
1996,11,NaN,NaN,445.7250056,NaN,NaN,NaN,437.94974,2.66,1445.4949,NaN,-24.441881,5.3099999,660.18103,747.33667,5.450305973,6.252404792,429.95493,5.21,929.37268,5.19788132
1996,12,NaN,3.1300001,444.8165437,NaN,NaN,NaN,437.81357,2.67,1445.9327,NaN,-22.333595,5.29,661.09412,750.3891,5.502248372,6.329903446,430.13406,5.29,928.59692,5.22491331
1997,1,NaN,3.0327272,443.5685878,NaN,NaN,NaN,437.67493,2.55,1445.1284,NaN,-19.553938,5.25,664.1308,756.80096,5.64781383,6.58692715,430.37036,5.47,929.28375,5.225783096
1997,2,NaN,2.9510527,441.8840608,NaN,NaN,NaN,437.55447,2.67,1445.9192,NaN,-15.333013,5.1900001,668.31213,763.56079,5.55064407,6.448303457,430.59351,5.32,929.89532,5.274409192
1997,3,NaN,2.6975,441.376752,NaN,NaN,NaN,437.49762,2.9,1445.9221,NaN,-13.953143,5.3899999,667.35278,766.04315,5.82346149,6.741185643,430.68613,5.63,929.83582,5.491629839
1997,4,NaN,2.8931818,441.2434591,NaN,NaN,NaN,437.46365,2.74,1446.8724,NaN,-13.536219,5.5100002,663.83063,764.79114,6.011935048,6.922367591,430.71014,5.84,931.1781,5.458331771
1997,5,NaN,2.7276192,441.1828126,NaN,NaN,NaN,437.46841,2.78,1446.7328,NaN,-13.916402,5.5,672.57813,771.4848,5.874957697,6.738090753,430.69867,5.67,930.90308,5.354305512
1997,6,NaN,2.6171429,440.1216329,NaN,NaN,NaN,437.41742,2.67,1447.3754,NaN,-12.805923,5.5599999,677.5448,776.20062,5.735479639,6.547000765,430.85303,5.51,931.79108,5.324700415
1997,7,NaN,2.7218182,438.2401564,NaN,NaN,NaN,437.33682,2.9,1447.5182,NaN,-9.9607821,5.52,682.95764,785.04486,5.624630967,6.275628019,431.01898,5.42,932.26978,5.347401142
1997,8,NaN,2.5414286,437.4498368,NaN,5.9211764,3.5317647,437.41547,3.15,1447.4689,NaN,-7.0120726,5.54,683.25751,784.914,5.681632121,6.379295097,431.1633,5.53,932.29004,5.401154316
1997,9,NaN,2.5947618,440.1584134,NaN,5.8104544,3.6045454,437.59705,3.24,1448.2115,NaN,-9.5170345,5.54,684.07678,782.82721,5.634052694,6.306623076,431.37357,5.47,932.95087,5.529254713
1997,10,NaN,2.6056521,441.9803999,NaN,5.7672729,3.9486363,437.88791,3.65,1448.3398,NaN,-11.35603,5.5,685.72943,782.73145,5.583343091,6.134130803,431.47836,5.41,933.33002,5.379100416
1997,11,NaN,2.8575001,443.9351701,NaN,5.7585001,4.0244999,438.01318,3.66,1448.5214,NaN,-13.043687,5.52,684.52899,776.95789,5.59691869,5.942269251,431.5159,5.42,933.07349,5.458878691
1997,12,6.27,2.8881819,444.6057214,NaN,5.5131578,3.96,437.95593,3.6,1449.4496,NaN,-10.577522,5.5,686.92834,781.43311,5.628091455,5.842997486,431.54776,5.51,933.59973,5.423305039
1998,1,6.0633335,3.0242858,445.0269225,NaN,5.2842855,3.7276192,437.70074,3.39,1448.678,NaN,-8.4055119,5.5599999,687.02332,785.32074,5.335761987,5.625618387,431.63541,5.27,933.29596,5.359936149
1998,2,5.7024999,2.9260001,444.1827388,NaN,5.1545,3.6405001,437.64218,3.37,1449.3064,NaN,-8.4737902,5.5100002,693.09473,792.35278,5.389276583,5.693057288,431.64853,5.26,934.60449,5.408325808
1998,3,5.6077271,2.8336363,443.5922789,NaN,5.0636363,3.7095456,437.76129,3.49,1450.4431,NaN,-8.0954638,5.4899998,698.15784,801.54968,5.4763797,5.757482798,431.69388,5.38,934.95172,5.366703993
1998,4,5.3976192,2.8457143,444.100284,NaN,5.0560002,3.849,438.1058,3.66,1448.7985,NaN,-8.7097187,5.4499998,701.39734,808.08923,5.467409223,5.74812133,431.79645,5.37,934.82867,5.331435162
1998,5,5.4433331,2.9933333,446.3721822,NaN,5.1394739,3.8626316,438.35812,3.52,1454.4695,NaN,-10.349,5.4899998,701.07397,810.65381,5.497660007,5.770689111,431.93359,5.4,934.8512,5.412042635
1998,6,5.5459089,3.2422729,447.1295877,NaN,4.9534998,3.7825,438.5184,3.5,1446.1643,NaN,-9.6569252,5.5599999,701.05408,811.81696,5.475951754,5.606222318,431.95709,5.37,935.80151,5.294165049
1998,7,5.9508696,3.336087,447.0838473,NaN,4.8721738,3.7347827,438.59665,3.45,1450.2303,NaN,-9.2998438,5.54,705.27148,817.51453,5.397423835,5.555810404,432.2164,5.38,935.73328,5.231623202
1998,8,6.4690475,3.9580953,448.4696033,NaN,4.6257143,3.612381,438.79883,3.17,1449.3402,NaN,-9.6713495,5.5500002,697.92548,808.80719,5.256088931,5.417661016,432.37561,5.24,936.06226,5.129850371
1998,9,8.9768181,5.6054544,452.5260803,NaN,4.3090911,3.4622726,439.08109,3.15,1451.5812,NaN,-14.324231,5.5100002,692.57666,796.51733,4.851966418,4.998658285,432.38,4.78,937.25299,4.847670917
1998,10,9.8149996,6.4281816,453.7212493,NaN,4.3236365,3.3731818,439.50037,3.1,1449.6792,NaN,-17.707266,5.0700002,693.88324,789.97125,4.328093702,4.847844126,432.52725,4.17,937.69812,4.733588585
1998,11,8.1414289,5.7038097,451.8958489,NaN,4.3342857,3.3980954,439.74588,3.04,1451.1614,NaN,-15.218273,4.8299999,704.41559,801.96692,4.655839281,5.074754609,432.57022,4.47,938.17822,4.735287441
1998,12,7.6659093,5.5450001,452.6235198,NaN,4.0830002,3.1255,439.82803,2.82,1451.2086,NaN,-15.880267,4.6799998,708.1463,805.44287,4.617515838,4.934795386,432.70322,4.42,937.83777,4.693058144
1999,1,7.3835001,5.546,452.330916,464.99823,3.9100001,2.9105,439.76984,2.54,1450.8535,3.137,-14.905163,4.6300001,712.95953,816.37469,4.644622202,5.074780739,432.91782,4.44,938.18268,4.758663892
1999,2,7.5275002,5.3154998,450.8659286,465.73508,4.0475001,2.9260001,439.78448,2.67,1451.4546,3.118,-11.394857,4.7600002,712.74097,814.6145,4.805626553,5.337962498,432.96631,4.65,938.69556,4.846954577
1999,3,7.347826,5.235652,449.4573765,466.49191,4.2569566,2.963913,439.8894,2.51,1452.3947,2.925217391,-8.4586201,4.8099999,715.57135,816.72577,4.903232249,5.576027532,433.04202,4.78,939.46313,4.729021026
1999,4,6.9909091,5.0354548,448.16457,465.36121,4.0774999,2.6589999,440.09155,2.15,1451.8381,2.709090909,-6.8037763,4.7399998,719.49646,821.10278,4.808044641,5.496256798,433.32172,4.61,939.24603,4.74413017
1999,5,6.8299999,4.7019048,447.5516978,464.97452,4.2489471,2.6221051,440.18695,2.2,1452.0226,2.550952381,-6.0877314,4.7399998,719.32471,820.74731,4.994379495,5.813206348,433.34344,4.84,939.53113,4.741674085
1999,6,6.6059089,4.6722727,445.6670178,465.18246,4.6114287,2.7895238,440.2702,2.47,1452.5833,2.563181818,-3.7044713,4.7600002,718.71881,822.9198,5.282749062,6.156320486,433.34723,5.16,939.48297,4.926389087
1999,7,5.9613638,4.804091,445.597388,465.31296,4.9031816,2.939091,440.3414,2.6,1453.1949,2.520909091,-3.4479051,4.9899998,723.07501,825.4314,5.247086576,6.082001776,433.50485,5.07,940.41907,4.934898554
1999,8,6.4277272,4.8190908,447.0724089,464.73819,5.0972729,3.1045454,440.43231,2.67,1453.504,2.442727273,-5.8551521,5.0700002,719.08722,821.33008,5.399227443,6.263761401,433.63373,5.23,940.39111,5.185065368
1999,9,6.2845454,5.0427275,445.9681879,463.74146,5.2736363,3.1527274,440.5094,2.76,1453.0482,2.433636364,-4.8810048,5.2199998,718.51117,823.54175,5.431649721,6.297147367,433.90036,5.22,941.06592,5.172663769
1999,10,6.0214286,4.9957142,447.2552661,463.69061,5.498095,3.5204761,440.57626,3.16,1454.7594,2.501904762,-6.8203559,5.1999998,716.9881,822.73517,5.585341931,6.494520807,434.07422,5.37,941.66364,5.314920684
1999,11,5.9686365,5.0799999,444.7814375,463.17444,5.2109089,3.5745454,440.65213,3.25,1454.2635,2.935454545,-3.31797,5.4200001,723.84692,833.26672,5.64762699,6.310267314,434.18796,5.44,942.34125,5.589182061
1999,12,5.505652,4.773478,442.8194316,462.79437,5.2838097,3.7276192,440.78726,3.43,1454.6606,3.041818182,-1.0935603,5.3000002,726.52838,842.79736,5.89660074,6.538049368,434.38333,5.75,942.82166,5.826367953
2000,1,5.3633332,4.7842855,442.9387206,462.53979,5.6733332,3.8480952,440.92389,3.54,1455.2712,3.042857143,-1.3479526,5.4499998,726.34534,845.82544,6.146298091,6.767735984,434.59192,6.02,941.96948,5.851752036
